path,duration_s,zcr,clipping_rate,silence_ratio,kurtosis,spectral_flatness,snr_db,c50_db,vad_ratio,language
data\audios\telugu\train-00001-of-00056\4503599627637204_chunk_1.flac,1.194,0.11739200353622437,0.0,0.5384615384615384,14.620635986328125,0.03320788144270951,27.642261505126953,-17.2856502532959,0.46153846153846156,telugu
data\audios\tamil\train-00000-of-00078\3096224744243393_chunk_8.flac,14.876,0.06414879858493805,0.0,0.04242424242424243,5.920060157775879,0.004480765568589933,17.4453067779541,-49.51931381225586,0.8,tamil
data\audios\tamil\train-00004-of-00078\3096224744303691_chunk_1.flac,15.593,0.06828009337186813,0.0,0.16184971098265896,7.215475082397461,0.01125428139497959,19.689624786376953,-30.3865966796875,0.7938342967244701,tamil
data\audios\telugu\train-00005-of-00056\16f621ca-56c0-46ad-8a87-4dbbd6693846_1_chunk_7.flac,0.736,0.10873347520828247,0.0,0.4583333333333333,17.79450035095215,0.0013385205016530682,34.37474060058594,-54.742740631103516,0.5416666666666666,telugu
data\audios\tamil\valid-00000-of-00001\a2a89bbb-fe7e-4690-bb43-292951da43d4_0_chunk_3.flac,9.856,0.0916416347026825,0.0,0.21036585365853658,6.407804489135742,0.00033424652666805645,34.244476318359375,-52.948219299316406,0.7896341463414634,tamil
data\audios\telugu\train-00001-of-00056\ac41cf2f-c66b-4c21-ac92-816645818553_1_chunk_13.flac,2.848,0.12945853173732758,0.0,0.10638297872340426,7.7229084968566895,0.0001308600062364924,19.536479949951172,-15.849522590637207,0.7978723404255319,telugu
data\audios\telugu\train-00004-of-00056\4503599627535261_chunk_1.flac,5.887,0.07025691121816635,0.0,0.20918367346938777,6.225074291229248,0.009393953778410095,29.287826538085938,-22.683494567871094,0.7653061224489796,telugu
data\audios\tamil\valid-00000-of-00001\3096224744462936_chunk_1.flac,9.375,0.05723060667514801,0.0,0.14743589743589744,5.877669334411621,0.009905221197198624,16.479740142822266,-34.61225891113281,0.7980769230769231,tamil
data\audios\telugu\train-00005-of-00056\099fb916-1f04-4010-93f1-b969574b30b9_1_chunk_43.flac,2.704,0.07175829261541367,0.0,0.4111111111111111,14.223464965820312,0.2159623510793479,60.0,-121.24424743652344,0.5888888888888889,telugu
data\audios\telugu\train-00000-of-00056\66429a0a-0e6c-466d-8412-a8113ea663bc_1_chunk_10.flac,3.423,0.08630003780126572,0.0,0.19298245614035087,10.096379280090332,0.006226865018928061,26.672250747680664,-39.99205017089844,0.7982456140350878,telugu
data\audios\telugu\train-00005-of-00056\2035ff7a-f448-4dfe-8d19-e3000e7a1d6a_0_chunk_6.flac,4.96,0.08235592395067215,0.0,0.08484848484848485,5.243550777435303,0.00029869320653898925,11.904497146606445,-26.595571517944336,0.8,telugu
data\audios\telugu\train-00004-of-00056\12b399f8-0533-4cda-ad27-bc9bac0097c0_0_chunk_14.flac,2.015,0.07029569894075394,0.0,0.23880597014925373,13.932721138000488,0.0003027720246575413,21.050312042236328,-30.873992919921875,0.7611940298507462,telugu
data\audios\tamil\train-00003-of-00078\3096224744095705_chunk_1.flac,10.39,0.07436615973711014,0.0,0.23699421965317918,5.129859924316406,0.0049841755670541575,15.040752410888672,-46.790016174316406,0.7630057803468208,tamil
data\audios\tamil\train-00004-of-00078\3096224744239986_chunk_21.flac,8.607,0.07183526456356049,0.0,0.3181818181818182,8.637679100036621,0.012345198289485942,20.202354431152344,-41.24321746826172,0.6783216783216783,tamil
data\audios\telugu\train-00003-of-00056\4503599627594268_chunk_1.flac,0.639,0.04632667452096939,0.0,0.047619047619047616,5.985342502593994,0.0008566443241007778,14.79714584350586,-18.601097106933594,0.7619047619047619,telugu
data\audios\telugu\train-00001-of-00056\4503599627630470_chunk_1.flac,2.079,0.06323560327291489,0.0,0.2318840579710145,6.901869297027588,0.007882639538555261,22.982921600341797,-46.284996032714844,0.7681159420289855,telugu
data\audios\telugu\train-00000-of-00056\4503599627441089_chunk_5.flac,3.587,0.061788395047187805,0.0,0.0,3.520667314529419,0.002336997049262427,12.321462631225586,-29.320476531982422,0.7983193277310925,telugu
data\audios\telugu\train-00004-of-00056\33560249-db8f-4b50-b4a3-f160b961066f_0_chunk_13.flac,0.353,0.07012715935707092,0.0,0.36363636363636365,6.219079494476318,0.0009885158885204986,39.87544631958008,-8.847484588623047,0.6363636363636364,telugu
data\audios\telugu\train-00002-of-00056\ce4fc4e5-62eb-4243-8ca3-54cfe18951a7_0_chunk_6.flac,4.0,0.09220337122678757,0.0,0.12030075187969924,7.899250507354736,0.00012777154997930872,14.85232162475586,-21.834640502929688,0.7969924812030075,telugu
data\audios\telugu\train-00004-of-00056\4503599627675970_chunk_1.flac,8.126,0.09872806072235107,0.0,0.34814814814814815,7.7716851234436035,0.020411339330618537,21.012527465820312,-24.40096092224121,0.6148148148148148,telugu
data\audios\telugu\train-00004-of-00056\4503599627614110_chunk_1.flac,1.658,0.05192636698484421,0.0,0.18181818181818182,4.50430154800415,0.005645724000492977,19.618446350097656,-67.8447265625,0.8,telugu
data\audios\telugu\train-00003-of-00056\4503599627752149_chunk_5.flac,6.207,0.08974502235651016,0.0,0.34951456310679613,6.780056953430176,0.028248130562521786,24.76089096069336,-25.264217376708984,0.6310679611650486,telugu
data\audios\telugu\train-00000-of-00056\e814d460-0752-4ca6-a49d-22f9708f3b77_0_chunk_9.flac,10.238,0.09288658201694489,0.0,0.2727272727272727,7.7968926429748535,0.003009276457475819,33.605979919433594,-33.47524642944336,0.7272727272727273,telugu
data\audios\telugu\train-00000-of-00056\4503599627434040_chunk_10.flac,7.168,0.07846353948116302,0.0,0.15126050420168066,7.087387561798096,0.004096128933015143,19.887907028198242,-24.72231674194336,0.7983193277310925,telugu
data\audios\telugu\train-00002-of-00056\cb18fcbf-ceb6-47ec-8fcf-1fbed920913c_0_chunk_24.flac,0.832,0.07565916329622269,0.00015024038461538462,0.37037037037037035,9.912246704101562,0.00212637498121097,50.712581634521484,-86.6208724975586,0.6296296296296297,telugu
data\audios\telugu\train-00003-of-00056\8a08b149-9107-4454-984c-617904fbf5a6_0_chunk_13.flac,4.683,0.0960802435874939,0.0,0.3333333333333333,7.842609405517578,0.058793370905951686,41.593414306640625,-20.90927505493164,0.6666666666666666,telugu
data\audios\telugu\valid-00000-of-00001\4503599627386014_chunk_1.flac,9.594,0.08647195249795914,0.0,0.3166144200626959,8.373226165771484,0.018158324592330806,28.329927444458008,-53.2901611328125,0.677115987460815,telugu
data\audios\telugu\train-00000-of-00056\4503599627410562_chunk_5.flac,14.148,0.09703513979911804,0.0,0.35456475583864117,10.14391803741455,0.025227989644253126,24.4089298248291,-22.322587966918945,0.6305732484076433,telugu
data\audios\telugu\train-00005-of-00056\d06c22cf-5a5e-4746-b5d0-5cbb86f8dbd9_1_chunk_11.flac,1.119,0.0758618712425232,0.0,0.21621621621621623,10.645870208740234,0.0001112485188011844,23.99007797241211,-35.330623626708984,0.7567567567567568,telugu
data\audios\telugu\train-00003-of-00056\17990577-e915-48f4-8775-cecba072ad29_0_chunk_4.flac,2.846,0.09516724944114685,0.0,0.14893617021276595,8.475711822509766,0.0005370917813485249,21.11124038696289,-57.118778228759766,0.7978723404255319,telugu
data\audios\telugu\train-00001-of-00056\cc75fb84-116e-49c7-b497-1dcb1b5f60e4_1_chunk_11.flac,2.849,0.09994225949048996,0.0,0.4574468085106383,11.232563972473145,0.0023080455054949735,38.864524841308594,-61.378623962402344,0.5425531914893617,telugu
data\audios\telugu\train-00001-of-00056\4503599627713689_chunk_1.flac,8.031,0.05607030913233757,0.0,0.0,3.7277472019195557,0.004604884442523989,9.627653121948242,-19.800689697265625,0.797752808988764,telugu
data\audios\telugu\train-00005-of-00056\4503599627630004_chunk_1.flac,0.778,0.1423799693584442,0.0,0.32,9.511616706848145,0.05084628619694332,18.412532806396484,-29.5920352935791,0.52,telugu
data\audios\telugu\train-00000-of-00056\4503599627713685_chunk_7.flac,9.088,0.0644209086894989,0.0,0.0,4.395875453948975,0.00514167478820178,10.629474639892578,-32.37739181518555,0.7980132450331126,telugu
data\audios\telugu\train-00003-of-00056\4503599627752149_chunk_16.flac,6.112,0.07850921154022217,0.0,0.3694581280788177,9.350951194763184,0.011608506986178727,26.358192443847656,-52.18566131591797,0.6206896551724138,telugu
data\audios\telugu\train-00004-of-00056\8b1fe326-7a88-4b33-9b81-da7609302370_0_chunk_31.flac,7.822,0.07900674641132355,0.0,0.2076923076923077,7.732905387878418,0.0014731802601801575,34.03941345214844,-31.709692001342773,0.7923076923076923,telugu
data\audios\telugu\train-00002-of-00056\d11f2138-7240-41fa-b328-fc2380b077eb_0_chunk_11.flac,0.737,0.10864648222923279,0.0,0.20833333333333334,7.039061546325684,0.0020536188697810394,46.020973205566406,-9.121036529541016,0.75,telugu
data\audios\telugu\train-00001-of-00056\20dc971e-234e-465d-b2e6-c26fa6931986_0_chunk_17.flac,0.546,0.07892599701881409,0.0,0.8333333333333334,24.261241912841797,0.005092988237474106,34.88400650024414,-34.825927734375,0.16666666666666666,telugu
data\audios\telugu\train-00004-of-00056\7d938a41-2d7c-4f56-802e-dbebfb208da6_1_chunk_9.flac,1.476,0.12417450547218323,0.0,0.4489795918367347,12.906266212463379,0.1049066177216245,60.0,-123.53755187988281,0.5510204081632653,telugu
data\audios\telugu\train-00001-of-00056\c45e3656-e0ac-4755-851f-67b311772d24_1_chunk_2.flac,0.968,0.0585203543305397,0.0,0.21875,7.781434535980225,9.788870313920529e-05,19.575666427612305,-20.348493576049805,0.78125,telugu
data\audios\telugu\train-00001-of-00056\4503599627634376_chunk_1.flac,6.112,0.09530322998762131,0.0,0.019704433497536946,5.3978753089904785,0.012038443222497985,14.819753646850586,-29.124889373779297,0.7733990147783252,telugu
data\audios\telugu\train-00000-of-00056\4503599627420004_chunk_2.flac,8.439,0.08765295147895813,0.0,0.3238434163701068,5.842337608337402,0.015036508623259864,20.05586814880371,-27.780269622802734,0.6548042704626335,telugu
data\audios\telugu\train-00001-of-00056\264e4e9e-36c8-490b-b58c-a1ad07eb3971_0_chunk_9.flac,3.131,0.06485868245363235,0.0,0.0673076923076923,5.6761322021484375,2.4730188878290208e-05,20.181350708007812,-37.480491638183594,0.7980769230769231,telugu
data\audios\telugu\train-00005-of-00056\4503599627643156_chunk_31.flac,6.591,0.08035671710968018,0.0,0.2191780821917808,9.08311939239502,0.021116333423937615,32.768455505371094,-46.55821990966797,0.771689497716895,telugu
data\audios\telugu\train-00000-of-00056\62beec44-f16a-44d9-aafb-f95148db5856_0_chunk_33.flac,1.601,0.09585614502429962,0.0,0.05660377358490566,5.320749282836914,7.870084149559626e-05,15.816299438476562,-23.172462463378906,0.7924528301886793,telugu
data\audios\telugu\train-00004-of-00056\0c4319b0-aece-4821-8646-2f23ece23595_0_chunk_3.flac,8.128,0.08431144803762436,0.0,0.21851851851851853,8.4762601852417,0.0010677341092447887,32.48762130737305,-44.560909271240234,0.7814814814814814,telugu
data\audios\telugu\train-00001-of-00056\4503599627542352_chunk_8.flac,12.737,0.06638240069150925,0.0,0.18160377358490565,6.263826847076416,0.007148692764536342,21.100669860839844,-27.02761459350586,0.7948113207547169,telugu
data\audios\telugu\train-00000-of-00056\1534a29c-b94a-4f79-9741-ead105349bbe_1_chunk_11.flac,7.453,0.08444170653820038,0.0,0.1774193548387097,5.7878923416137695,0.02508147516872452,29.913013458251953,-28.61355972290039,0.7983870967741935,telugu
data\audios\telugu\train-00000-of-00056\4503599627744252_chunk_4.flac,3.014,0.15741127729415894,0.0,0.43,6.4306254386901855,0.052183625602141244,26.658933639526367,-42.30219268798828,0.56,telugu
data\audios\telugu\train-00002-of-00056\4503599627640550_chunk_1.flac,2.007,0.04513823240995407,0.0,0.015151515151515152,4.153681755065918,0.0078625535428612,10.181900024414062,-18.503877639770508,0.7878787878787878,telugu
data\audios\telugu\train-00000-of-00056\52beff8c-4401-4028-86b8-a08b26640f1b_1_chunk_19.flac,1.314,0.13123270869255066,0.0,0.3488372093023256,11.407634735107422,0.07113559639376535,46.883880615234375,-9.841226577758789,0.6511627906976745,telugu
data\audios\telugu\train-00004-of-00056\3c8f188d-03c1-44d1-ab91-a7dfc563040d_1_chunk_19.flac,1.257,0.05568002909421921,0.0,0.1951219512195122,5.930154323577881,0.04015958562393278,20.26675796508789,-115.1710205078125,0.7804878048780488,telugu
data\audios\telugu\valid-00000-of-00001\a71f9927-9b20-4733-9314-839e5521bd91_1_chunk_19.flac,5.822,0.07978929579257965,0.0005474922706973548,0.09278350515463918,5.013357639312744,0.0001754595647418526,23.12277603149414,-26.1915283203125,0.7989690721649485,telugu
data\audios\telugu\train-00002-of-00056\4f234c6e-817d-49d9-8ac8-e6a5e767bef8_0_chunk_4.flac,4.866,0.10752209275960922,0.0,0.16049382716049382,7.408487796783447,0.000936842487546562,23.328174591064453,-15.177196502685547,0.7962962962962963,telugu
data\audios\telugu\train-00004-of-00056\c3240101-96a9-4459-8826-1da5dc48904c_0_chunk_14.flac,14.656,0.06732562929391861,0.0,0.17418032786885246,5.772308826446533,0.0007791765997015508,19.229890823364258,-88.89230346679688,0.7991803278688525,telugu
data\audios\telugu\train-00005-of-00056\4503599627633497_chunk_1.flac,1.12,0.06861140578985214,0.0,0.0,3.4780702590942383,0.012162292032800134,13.614439964294434,-19.121963500976562,0.7837837837837838,telugu
data\audios\telugu\train-00003-of-00056\3a6f8ab0-4d40-49c8-bed6-a035e80be3bd_1_chunk_17.flac,0.642,0.09722636640071869,0.0,0.5714285714285714,11.391629219055176,0.002572090541827501,35.039764404296875,-48.98368453979492,0.42857142857142855,telugu
data\audios\telugu\train-00005-of-00056\975be167-e6f5-48cf-93ea-3e8a9dfb0abf_0_chunk_1.flac,4.191,0.140558123588562,0.0,0.6258992805755396,8.47420883178711,0.006242207840601817,42.84881591796875,-34.31272888183594,0.37410071942446044,telugu
data\audios\telugu\train-00002-of-00056\4503599627562004_chunk_1.flac,4.298,0.09870505332946777,0.0,0.18181818181818182,8.124638557434082,0.0241105303509838,29.345027923583984,-24.676841735839844,0.7622377622377622,telugu
data\audios\telugu\train-00000-of-00056\afba3b28-39c8-4461-b3fb-47d24f3f3c2a_1_chunk_6.flac,1.695,0.070496566593647,0.0,0.125,7.741672992706299,0.009855379890653125,16.991451263427734,-30.61156463623047,0.7857142857142857,telugu
data\audios\telugu\train-00000-of-00056\4503599627498329_chunk_13.flac,4.288,0.050986506044864655,0.0,0.0,6.5139617919921875,0.0042325864722683034,15.404324531555176,-28.404834747314453,0.795774647887324,telugu
data\audios\telugu\train-00002-of-00056\4503599627518778_chunk_9.flac,8.703,0.07232021540403366,0.0,0.12413793103448276,5.872075080871582,0.013800669265403478,16.967586517333984,-24.596450805664062,0.7793103448275862,telugu
data\audios\telugu\train-00000-of-00056\4503599627757589_chunk_1.flac,19.587,0.06869980692863464,0.0,0.25,7.672947883605957,0.012177584961853867,37.040771484375,-38.28831100463867,0.7361963190184049,telugu
data\audios\telugu\train-00004-of-00056\f1a20d68-52ef-4d6e-9d83-f6156a4a2185_0_chunk_28.flac,3.32,0.042835451662540436,0.0,0.5818181818181818,29.170549392700195,0.0727359751313319,60.0,-85.23896789550781,0.41818181818181815,telugu
data\audios\telugu\train-00001-of-00056\93926a82-d588-427f-9c9e-a7855fc918c4_1_chunk_15.flac,5.056,0.09733198583126068,0.0,0.2916666666666667,9.834757804870605,0.1379746874745909,44.46629333496094,-128.19964599609375,0.6964285714285714,telugu
data\audios\telugu\train-00003-of-00056\5ae97183-5e26-416e-bc71-fd357ddb57a2_0_chunk_2.flac,0.449,0.07366538047790527,0.0,0.42857142857142855,11.010091781616211,0.0007457989438838893,32.37362289428711,-39.1159553527832,0.5714285714285714,telugu
data\audios\telugu\valid-00000-of-00001\eb3de73f-b46c-4321-81c6-fda8d5c6f910_0_chunk_6.flac,2.723,0.09285548329353333,0.0,0.35555555555555557,12.816120147705078,0.0014531026435302121,43.05574417114258,-81.60803985595703,0.6444444444444445,telugu
data\audios\telugu\train-00005-of-00056\4fd2996a-0478-4ec6-af30-d5c3c0980830_1_chunk_15.flac,0.737,0.08233298361301422,0.0,0.4166666666666667,14.875605583190918,0.0006326699391254846,34.27309036254883,-49.475341796875,0.5833333333333334,telugu
data\audios\telugu\train-00002-of-00056\4503599627542137_chunk_1.flac,12.136,0.07203797996044159,0.0,0.3787128712871287,9.967124938964844,0.01217746038720635,35.06454086303711,-37.276947021484375,0.6089108910891089,telugu
data\audios\telugu\train-00005-of-00056\4503599627418753_chunk_3.flac,9.953,0.08128086477518082,0.0,0.5740181268882175,8.560929298400879,0.02174197849573063,36.868690490722656,-59.3620719909668,0.4259818731117825,telugu
data\audios\telugu\train-00004-of-00056\4503599627433961_chunk_11.flac,2.368,0.06659173220396042,0.0,0.15384615384615385,3.0459179878234863,0.01157906727974808,17.014230728149414,-28.251014709472656,0.7948717948717948,telugu
data\audios\telugu\train-00001-of-00056\fddf68b0-926e-42b9-99ef-c65c8946ff01_1_chunk_13.flac,1.601,0.11600425839424133,0.0,0.7547169811320755,27.213329315185547,0.26590211511635886,60.0,-72.57183837890625,0.22641509433962265,telugu
data\audios\telugu\train-00003-of-00056\4503599627719624_chunk_4.flac,5.343,0.052532196044921875,0.0,0.0898876404494382,8.164639472961426,0.007402119763411421,19.980527877807617,-30.643604278564453,0.797752808988764,telugu
data\audios\telugu\train-00004-of-00056\978a56fc-036e-4d49-bcaa-756e2b6753b8_1_chunk_15.flac,0.834,0.07948657870292664,0.0,0.2222222222222222,5.274287223815918,0.001149463856251125,29.33342933654785,-22.03291130065918,0.7777777777777778,telugu
data\audios\telugu\train-00005-of-00056\b38ea92d-fd0f-4f46-92a9-3e4e107c7b46_0_chunk_5.flac,4.0,0.0781232938170433,0.0,0.21804511278195488,5.590621471405029,0.009134970996468449,21.586444854736328,-37.2031135559082,0.7819548872180451,telugu
data\audios\telugu\train-00003-of-00056\bb50d39d-3a68-4971-b592-a51dae886b58_0_chunk_3.flac,3.326,0.1255551427602768,3.75826819001804e-05,0.2909090909090909,14.99691390991211,0.008393714186458174,55.29731750488281,-12.42695426940918,0.7090909090909091,telugu
data\audios\telugu\train-00004-of-00056\4503599627629440_chunk_1.flac,1.574,0.11602698266506195,0.0,0.46153846153846156,10.64227294921875,0.03546416618503886,27.942249298095703,-27.222496032714844,0.46153846153846156,telugu
data\audios\telugu\train-00001-of-00056\4503599627680294_chunk_1.flac,0.544,0.04233356937766075,0.0,0.3333333333333333,3.617579460144043,0.0021050296244826574,37.685386657714844,-51.83552551269531,0.6666666666666666,telugu
data\audios\telugu\train-00001-of-00056\4503599627492354_chunk_7.flac,3.348,0.07013485580682755,0.0,0.4594594594594595,9.196385383605957,0.013257781891204471,42.670841217041016,-59.75043487548828,0.5315315315315315,telugu
data\audios\telugu\train-00005-of-00056\4503599627400542_chunk_5.flac,15.362,0.05686081573367119,0.0,0.150390625,4.918809413909912,0.0055327026670169595,14.342211723327637,-30.622848510742188,0.798828125,telugu
data\audios\telugu\train-00000-of-00056\4503599627630318_chunk_11.flac,2.944,0.09064378589391708,0.0,0.04081632653061224,4.579984664916992,0.022745447776515146,15.912284851074219,-16.118993759155273,0.7857142857142857,telugu
data\audios\telugu\valid-00000-of-00001\1b749abf-135f-4752-8618-bc063e811d14_1_chunk_6.flac,5.825,0.13451026380062103,0.0,0.2268041237113402,7.938589096069336,0.031420143479022285,28.08896255493164,-39.72334671020508,0.7474226804123711,telugu
data\audios\telugu\train-00001-of-00056\ea804794-bd74-4725-816e-36301464b2e7_0_chunk_6.flac,1.119,0.060429953038692474,0.0,0.13513513513513514,8.87112045288086,0.00018372194151304027,17.237674713134766,-78.52323913574219,0.7837837837837838,telugu
data\audios\telugu\train-00000-of-00056\4503599627669900_chunk_18.flac,7.936,0.07034067809581757,0.0,0.19696969696969696,7.069203853607178,0.012023801809714846,17.670654296875,-20.808639526367188,0.7727272727272727,telugu
data\audios\telugu\train-00002-of-00056\4f337f84-60a6-4124-abb1-3c180a7994c6_1_chunk_1.flac,0.448,0.08708619326353073,0.0,0.2857142857142857,9.98503303527832,0.002373861965008716,48.39308166503906,-8.429189682006836,0.7142857142857143,telugu
data\audios\telugu\train-00005-of-00056\c25b0055-7f1a-4e62-aa58-f15542acb97d_0_chunk_31.flac,1.422,0.09878736734390259,0.0,0.5531914893617021,42.163143157958984,0.001238878401243604,32.01036071777344,-50.378990173339844,0.44680851063829785,telugu
data\audios\telugu\valid-00000-of-00001\4503599627629399_chunk_8.flac,10.608,0.05203534662723541,0.0,0.4475920679886686,7.254969596862793,0.006744034668805753,22.567020416259766,-47.99045181274414,0.5524079320113314,telugu
data\audios\telugu\train-00003-of-00056\29d45de0-9f7b-4b56-8b78-749431bb41bc_1_chunk_31.flac,0.928,0.07811412960290909,0.0,0.16666666666666666,5.978170394897461,0.0004608245167125934,15.341795921325684,-19.921838760375977,0.8,telugu
data\audios\telugu\train-00001-of-00056\4503599627624594_chunk_56.flac,16.672,0.16122741997241974,0.0,0.05405405405405406,6.679072380065918,0.016930840750001744,18.602712631225586,-23.20425796508789,0.7567567567567568,telugu
data\audios\telugu\train-00000-of-00056\6231869f-96ec-4efa-bd33-7be12bee133e_1_chunk_17.flac,3.085,0.06269188225269318,0.0,0.20588235294117646,6.933284282684326,0.08966904519612569,33.91766357421875,-129.80162048339844,0.7941176470588235,telugu
data\audios\telugu\train-00001-of-00056\43fbc3c9-aefc-4b01-84b1-7f2c3eca7698_0_chunk_9.flac,1.119,0.08426903188228607,0.0,0.21621621621621623,7.78456974029541,0.00015384494384711297,33.283973693847656,-20.35916519165039,0.7837837837837838,telugu
data\audios\telugu\train-00002-of-00056\4503599627752141_chunk_2.flac,11.801,0.08288577944040298,0.0,0.16030534351145037,5.391051769256592,0.010240534575244738,15.506485939025879,-44.65747833251953,0.7913486005089059,telugu
data\audios\telugu\train-00005-of-00056\a1018b22-95ee-4db9-aa59-08d7442b4a7f_1_chunk_27.flac,4.768,0.0821397453546524,0.0,0.31645569620253167,11.630351066589355,0.045243244417868374,48.351741790771484,-19.369991302490234,0.6835443037974683,telugu
data\audios\telugu\train-00005-of-00056\59575d42-0eab-433e-ba53-845d5a455171_0_chunk_10.flac,1.89,0.09311727434396744,0.0,0.1111111111111111,6.3299150466918945,0.0001607655417307093,18.715192794799805,-57.37718963623047,0.7936507936507936,telugu
data\audios\kannada\train-00000-of-00073\ac5a66da-b8fd-40fc-b002-6199d871b71c_1_chunk_9.flac,0.446,0.0873844251036644,0.0,0.14285714285714285,9.622788429260254,0.00043989124318094883,39.00358200073242,-41.772708892822266,0.7857142857142857,kannada
data\audios\telugu\train-00000-of-00056\4503599627673525_chunk_18.flac,6.878,0.1395283043384552,0.0,0.13537117903930132,4.572184085845947,0.03505025471183196,16.186111450195312,-27.747304916381836,0.7161572052401747,telugu
data\audios\telugu\train-00005-of-00056\4503599627456186_chunk_1.flac,8.896,0.06413276493549347,0.0,0.12162162162162163,4.818578243255615,0.01869385481411203,15.283964157104492,-21.815258026123047,0.7702702702702703,telugu
data\audios\telugu\train-00002-of-00056\4503599627653639_chunk_4.flac,8.975,0.06388728320598602,0.0,0.28762541806020064,4.104709148406982,0.006892088693514484,17.054916381835938,-37.341285705566406,0.7123745819397993,telugu
data\audios\kannada\train-00001-of-00073\b9143c73-6bb8-44da-b84f-be3fa4e1f817_0_chunk_24.flac,1.024,0.08559498935937881,0.0,0.4117647058823529,18.207443237304688,0.002101670939758489,37.5571403503418,-79.23503112792969,0.5882352941176471,kannada
data\audios\kannada\train-00002-of-00073\6192449487688739_chunk_1.flac,2.589,0.09603340923786163,0.0,0.3023255813953488,8.583341598510742,0.013057028169110163,27.2000675201416,-17.51688003540039,0.6162790697674418,kannada
data\audios\telugu\train-00004-of-00056\4503599627461682_chunk_5.flac,13.025,0.11297056823968887,0.0,0.2304147465437788,7.750825881958008,0.034356373450919714,23.72126579284668,-53.820587158203125,0.7327188940092166,telugu
data\audios\telugu\train-00002-of-00056\4503599627694023_chunk_1.flac,5.248,0.1471276581287384,0.0,0.21839080459770116,5.8502960205078125,0.03233460146018843,41.13191604614258,-68.2166519165039,0.6609195402298851,telugu
data\audios\telugu\train-00000-of-00056\4503599627513208_chunk_6.flac,12.256,0.0986558049917221,0.0,0.18872549019607843,4.572025775909424,0.025036064807776433,19.104541778564453,-21.41139793395996,0.7696078431372549,telugu
data\audios\kannada\train-00000-of-00073\6192449487731646_chunk_1.flac,5.123,0.08277048170566559,0.0,0.28823529411764703,6.607389450073242,0.007245015986728226,22.75505256652832,-49.84653854370117,0.711764705882353,kannada
data\audios\telugu\train-00001-of-00056\c45e3656-e0ac-4755-851f-67b311772d24_1_chunk_4.flac,9.279,0.09967165440320969,0.0,0.3365695792880259,13.294514656066895,0.0008264240857477159,28.866985321044922,-27.690393447875977,0.656957928802589,telugu
data\audios\kannada\train-00005-of-00073\cf50de9f-c0ea-44e1-aab6-753a820d358c_1_chunk_11.flac,2.2,0.06693454086780548,0.0,0.589041095890411,25.584671020507812,0.18171365742294948,60.0,-119.51506042480469,0.410958904109589,kannada
data\audios\telugu\train-00001-of-00056\4503599627713689_chunk_6.flac,10.43,0.0614151731133461,0.0,0.0,3.5195746421813965,0.004300306329482032,9.263307571411133,-22.777664184570312,0.792507204610951,telugu
data\audios\kannada\train-00003-of-00073\6192449487804841_chunk_52.flac,0.637,0.044437818229198456,0.0,0.047619047619047616,2.9488093852996826,0.002519869321338271,5.9155168533325195,-9.581541061401367,0.7619047619047619,kannada
data\audios\telugu\train-00002-of-00056\4503599627665326_chunk_28.flac,7.743,0.10162483900785446,0.0,0.17054263565891473,5.6794304847717285,0.027051147768538165,19.580411911010742,-20.49945068359375,0.7713178294573644,telugu
data\audios\kannada\train-00005-of-00073\6192449487667367_chunk_19.flac,0.972,0.06524008512496948,0.0,0.125,5.750158786773682,0.0006415715457772499,13.26934814453125,-20.483171463012695,0.78125,kannada
data\audios\kannada\train-00005-of-00073\6192449487916786_chunk_22.flac,8.238,0.06696966290473938,0.0,0.04744525547445255,6.042579174041748,0.017062071170357546,11.827120780944824,-33.162086486816406,0.781021897810219,kannada
data\audios\kannada\train-00001-of-00073\6192449487734162_chunk_24.flac,8.416,0.051069941371679306,0.0,0.07857142857142857,4.846087455749512,0.003226166319901758,13.37533187866211,-25.55718421936035,0.8,kannada
data\audios\kannada\valid-00000-of-00001\6192449487884258_chunk_77.flac,6.303,0.06883388757705688,0.0,0.1619047619047619,4.5795369148254395,0.008232217850866242,10.46822452545166,-28.605037689208984,0.7952380952380952,kannada
data\audios\kannada\valid-00000-of-00001\6192449487909341_chunk_32.flac,10.675,0.10080862045288086,0.0,0.29859154929577464,7.243916988372803,0.018475536998417492,26.300548553466797,-30.42095375061035,0.6901408450704225,kannada
data\audios\kannada\train-00004-of-00073\6192449487810510_chunk_13.flac,7.648,0.05588249862194061,0.0,0.03937007874015748,5.185225963592529,0.0038024117613683476,17.936246871948242,-40.91863250732422,0.7992125984251969,kannada
data\audios\kannada\train-00005-of-00073\6192449487748904_chunk_2.flac,0.83,0.08613624423742294,0.0,0.0,6.139339923858643,0.012858011427604338,13.875051498413086,-25.254981994628906,0.7037037037037037,kannada
data\audios\kannada\train-00000-of-00073\6192449487742035_chunk_29.flac,5.55,0.08378943055868149,0.0,0.07567567567567568,4.787108898162842,0.0021033397230609953,14.830060958862305,-36.47364044189453,0.8,kannada
data\audios\kannada\train-00004-of-00073\6192449487868992_chunk_28.flac,1.672,0.09102296829223633,0.0,0.32727272727272727,10.296330451965332,0.01771475274625078,23.7552490234375,-29.054414749145508,0.6363636363636364,kannada
data\audios\kannada\train-00000-of-00073\6192449487741638_chunk_5.flac,6.207,0.09643878787755966,0.0,0.06796116504854369,5.583954811096191,0.010937239683897442,17.21949577331543,-27.81755256652832,0.7912621359223301,kannada
