path,language,duration_s,clipping_rate,vad_ratio,snr_db,c50_db,spectral_flatness,zcr,kurtosis,soft_score,soft_score,soft_reject_reason
data\audios\hindi\valid-00000-of-00001\7373480c-1bc3-45e7-ab16-13f03251787a_0_chunk_9.flac,hindi,0.64,0.0,0.3333333333333333,20.625465393066406,-31.641071319580078,0.0010052779863084543,0.15851476788520813,9.815752983093262,0.37012367796671397,0.37012367796671397,soft_score=0.3701 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\810dd38e-81b6-43a5-b3f1-9d39a0fb9505_0_chunk_18.flac,hindi,0.933,0.0,0.3225806451612903,24.01066017150879,-10.986332893371582,0.0016484656878182672,0.1112532764673233,6.366323947906494,0.41193135738022757,0.41193135738022757,soft_score=0.4119 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\810dd38e-81b6-43a5-b3f1-9d39a0fb9505_0_chunk_13.flac,hindi,1.427,0.0,0.5106382978723404,19.216094970703125,-25.84415626525879,0.0004157123874919462,0.08723848313093185,5.259889602661133,0.47982828206681327,0.47982828206681327,soft_score=0.4798 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\a2784c97-28ef-47a1-8ff0-15faded9a712_1_chunk_10.flac,hindi,0.471,0.0,0.6,14.709312438964844,-26.22176170349121,0.00022957105210367898,0.07835769653320312,10.722139358520508,0.49269799148345805,0.49269799148345805,soft_score=0.4927 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\a2784c97-28ef-47a1-8ff0-15faded9a712_1_chunk_8.flac,hindi,0.482,0.0,0.375,10.667828559875488,-13.356175422668457,0.0004595164773477296,0.15644571185112,5.2575459480285645,0.3346543926444745,0.3346543926444745,soft_score=0.3347 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\af70f3e8-9b66-4012-9ef6-6ecedc48760a_1_chunk_3.flac,hindi,0.891,0.0,0.5172413793103449,13.71064281463623,-12.90371322631836,4.369347723067894e-05,0.18544381856918335,4.203336715698242,0.4403761021596988,0.4403761021596988,soft_score=0.4404 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\b106bfc4-eb0e-4de0-9760-38f7e768795a_1_chunk_6.flac,hindi,6.707,0.0,0.4125560538116592,28.031333923339844,-39.371437072753906,0.0026267162781785083,0.0968431904911995,10.344127655029297,0.4748429882868024,0.4748429882868024,soft_score=0.4748 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\b106bfc4-eb0e-4de0-9760-38f7e768795a_1_chunk_8.flac,hindi,10.591,0.0,0.3087818696883853,26.576444625854492,-58.86997604370117,0.0023715624233307197,0.09176637977361679,7.99220609664917,0.3927257417160584,0.3927257417160584,soft_score=0.3927 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\b106bfc4-eb0e-4de0-9760-38f7e768795a_1_chunk_7.flac,hindi,13.735,0.0,0.3522975929978118,34.28167724609375,-63.34467315673828,0.004151605059358972,0.11081849038600922,13.296961784362793,0.4673341224258373,0.4673341224258373,soft_score=0.4673 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\b289f89e-aa04-4a91-b265-15efeab2df7c_1_chunk_9.flac,hindi,0.366,0.0,0.3333333333333333,26.890384674072266,-39.41371154785156,0.05100524517505829,0.07881002873182297,11.448868751525879,0.4162469680821061,0.4162469680821061,soft_score=0.4162 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\b35c7e96-7a7d-458e-b437-337e78b635af_0_chunk_26.flac,hindi,0.614,0.0,0.55,13.375604629516602,-20.989707946777344,0.0003548148415307083,0.07807932794094086,4.17978048324585,0.46315492373453393,0.46315492373453393,soft_score=0.4632 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\b4148eac-3ccd-43b9-ad0e-42f9c19536ee_0_chunk_23.flac,hindi,0.31,0.0,0.4,11.495674133300781,-11.15957260131836,0.0009640529245955936,0.04947808012366295,6.084325313568115,0.3676061631596826,0.3676061631596826,soft_score=0.3676 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\b93dfb1c-7d41-4df2-84f9-873e0847fb41_0_chunk_4.flac,hindi,0.639,0.0,0.47619047619047616,27.215482711791992,-33.20398712158203,0.0010684261361751,0.20066606998443604,20.972366333007812,0.48817786348008285,0.48817786348008285,soft_score=0.4882 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\d27d1222-8e39-458b-aa32-934559f1b77e_0_chunk_2.flac,hindi,1.119,0.0,0.6216216216216216,13.021415710449219,-39.01316833496094,0.00010999522891262325,0.166732519865036,3.9213192462921143,0.4818221981544226,0.4818221981544226,soft_score=0.4818 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\d50b3a66-e509-4fc1-b035-68da5a09503f_1_chunk_14.flac,hindi,0.533,0.0,0.35294117647058826,32.83944320678711,-13.82657527923584,0.006193620507622325,0.1368660181760788,19.858898162841797,0.4791053772389828,0.4791053772389828,soft_score=0.4791 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\d9a774ba-6abf-4355-9c99-cf805c7ba2f6_0_chunk_15.flac,hindi,0.918,0.0,0.4,20.62255096435547,-37.103790283203125,0.0008671348477212322,0.12818370759487152,12.80798053741455,0.40593546037614897,0.40593546037614897,soft_score=0.4059 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\dd8f8403-edf7-46f2-8e9c-45adfeddb5ba_1_chunk_23.flac,hindi,0.542,0.0,0.4444444444444444,20.329288482666016,-13.821377754211426,0.0007006990849104675,0.14120852947235107,8.215468406677246,0.44845709423454155,0.44845709423454155,soft_score=0.4485 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\de749d0c-114e-45df-9387-65fcbf14270b_0_chunk_12.flac,hindi,0.606,0.0,0.55,17.72425651550293,-30.17028045654297,0.0005630038754893016,0.09029227495193481,9.983382225036621,0.4834340579008014,0.4834340579008014,soft_score=0.4834 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\e7205aaa-a548-40f9-828f-b82f0be418cb_1_chunk_10.flac,hindi,0.327,0.0,0.3,20.991199493408203,-11.27273178100586,0.001338852465170531,0.03883089870214462,7.902100563049316,0.38116949110251763,0.38116949110251763,soft_score=0.3812 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\e7273dc7-3c69-4fd7-ad71-4de814d3297c_1_chunk_27.flac,hindi,0.351,0.0,0.5454545454545454,15.502500534057617,-8.785406112670898,0.00010115727011412781,0.09157335758209229,10.521204948425293,0.47686465439955344,0.47686465439955344,soft_score=0.4769 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\e7273dc7-3c69-4fd7-ad71-4de814d3297c_1_chunk_28.flac,hindi,1.024,0.0,0.5,26.866300582885742,-110.74613952636719,0.048635284586205495,0.06763477623462677,7.240458011627197,0.4735552991853524,0.4735552991853524,soft_score=0.4736 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\f33cfc66-1dc2-497b-b932-916274d8643d_0_chunk_13.flac,hindi,0.928,0.0,0.3333333333333333,38.045562744140625,-25.01412582397461,0.0028963901068530936,0.14304107427597046,48.07296371459961,0.4707440176050469,0.4707440176050469,soft_score=0.4707 < threshold=0.5
data\audios\hindi\valid-00000-of-00001\f7794168-b9b7-4119-808e-a3d94a151873_1_chunk_30.flac,hindi,0.327,0.0,0.4,23.649215698242188,-22.392528533935547,0.0002451782146483245,0.11701460927724838,50.0,0.4014483518666932,0.4014483518666932,soft_score=0.4014 < threshold=0.5
data\audios\tamil\train-00000-of-00078\156f95a1-3af5-4c27-9141-3405c945c33c_0_chunk_22.flac,tamil,1.207,0.0,0.475,28.851226806640625,-73.52107238769531,0.0005456321609106585,0.10146138817071915,10.03264331817627,0.47837879810188244,0.47837879810188244,soft_score=0.4784 < threshold=0.5
data\audios\tamil\train-00000-of-00078\156f95a1-3af5-4c27-9141-3405c945c33c_0_chunk_7.flac,tamil,0.373,0.0,0.4166666666666667,29.218351364135742,-28.607711791992188,0.0010148624117094149,0.13465553522109985,14.806009292602539,0.46448581984413395,0.46448581984413395,soft_score=0.4645 < threshold=0.5
data\audios\tamil\train-00000-of-00078\1f5d6e1d-4647-4a4c-b9ce-560769b95c7b_1_chunk_13.flac,tamil,1.409,0.0,0.41304347826086957,23.337209701538086,-21.37378692626953,0.03683005142044662,0.05373514071106911,6.250198841094971,0.43935849665737303,0.43935849665737303,soft_score=0.4394 < threshold=0.5
data\audios\tamil\train-00000-of-00078\1f5d6e1d-4647-4a4c-b9ce-560769b95c7b_1_chunk_7.flac,tamil,0.449,0.0,0.5714285714285714,16.937580108642578,-26.07352066040039,0.00019577998550316192,0.04473606124520302,4.639127254486084,0.48938890062316914,0.48938890062316914,soft_score=0.4894 < threshold=0.5
data\audios\tamil\train-00000-of-00078\1f5d6e1d-4647-4a4c-b9ce-560769b95c7b_1_chunk_8.flac,tamil,0.543,0.0,0.3888888888888889,23.652498245239258,-20.502323150634766,0.0010752898288264323,0.07185108214616776,6.352062225341797,0.4274383704779161,0.4274383704779161,soft_score=0.4274 < threshold=0.5
data\audios\tamil\train-00000-of-00078\23f403a3-5a4a-4362-b925-fa705b15681a_0_chunk_30.flac,tamil,1.547,0.0,0.5686274509803921,21.217044830322266,-74.12924194335938,0.0004430594623469335,0.07949568331241608,18.716066360473633,0.46994322485868334,0.46994322485868334,soft_score=0.4699 < threshold=0.5
data\audios\tamil\train-00000-of-00078\23f403a3-5a4a-4362-b925-fa705b15681a_0_chunk_31.flac,tamil,1.493,0.0,0.46938775510204084,28.15443992614746,-58.46706008911133,0.0012576935082544616,0.07522048056125641,8.968513488769531,0.4843798991606888,0.4843798991606888,soft_score=0.4844 < threshold=0.5
data\audios\tamil\train-00000-of-00078\27cb7de7-f9c6-4426-9343-e370ce5aecd2_0_chunk_13.flac,tamil,0.617,0.0,0.45,20.580480575561523,-27.626018524169922,0.0014162510151364848,0.0917014628648758,5.376552104949951,0.43414957828829576,0.43414957828829576,soft_score=0.4341 < threshold=0.5
data\audios\tamil\train-00000-of-00078\2ab57361-566a-4918-aeb4-504dc6efcd68_1_chunk_15.flac,tamil,2.154,0.0,0.5352112676056338,22.622352600097656,-37.04142379760742,0.00027860219859835936,0.06274808943271637,9.614924430847168,0.4966831975662795,0.4966831975662795,soft_score=0.4967 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224743821028_chunk_1.flac,tamil,0.897,0.0,0.5862068965517241,10.108396530151367,-14.79067325592041,0.011590248078027028,0.06356634199619293,5.233590602874756,0.4476902942546991,0.4476902942546991,soft_score=0.4477 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224743822639_chunk_1.flac,tamil,0.428,0.0,0.5,23.553483963012695,-11.042648315429688,0.03913011122830965,0.22442589700222015,4.945573806762695,0.4759896640622592,0.4759896640622592,soft_score=0.476 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224743862214_chunk_1.flac,tamil,0.56,0.0,0.4444444444444444,27.50128746032715,-16.22575569152832,0.021548156780051803,0.1871955543756485,5.621228218078613,0.47593046225704744,0.47593046225704744,soft_score=0.4759 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224743876404_chunk_1.flac,tamil,0.544,0.0,0.5555555555555556,13.064862251281738,-10.131254196166992,0.012833378907903235,0.14370214939117432,12.844353675842285,0.43466366957563424,0.43466366957563424,soft_score=0.4347 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224743903702_chunk_1.flac,tamil,0.544,0.0,0.6111111111111112,10.270270347595215,-11.853161811828613,0.003114870465501692,0.0657620057463646,21.333293914794922,0.449781019194708,0.449781019194708,soft_score=0.4498 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224743977221_chunk_1.flac,tamil,1.448,0.0,0.3541666666666667,17.654369354248047,-21.497940063476562,0.034725733976503165,0.11271312087774277,48.865318298339844,0.30503162533278844,0.30503162533278844,soft_score=0.305 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224743918749_chunk_1.flac,tamil,12.83,0.0,0.42857142857142855,28.248390197753906,-25.56023597717285,0.03474862830900508,0.14959688484668732,16.76247215270996,0.4591603114629059,0.4591603114629059,soft_score=0.4592 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224743980280_chunk_1.flac,tamil,12.284,0.0,0.6748166259168704,12.540140151977539,-33.138370513916016,0.03833521559864149,0.1315852552652359,5.909376621246338,0.4960217477593986,0.4960217477593986,soft_score=0.496 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224743983365_chunk_1.flac,tamil,3.679,0.0,0.5409836065573771,25.150651931762695,-42.84471893310547,0.03593566795406425,0.16090558469295502,14.971306800842285,0.49272458712540657,0.49272458712540657,soft_score=0.4927 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224743982835_chunk_1.flac,tamil,22.389,0.0,0.3699731903485255,20.355724334716797,-15.853413581848145,0.015423063245132115,0.06432358175516129,9.223546028137207,0.38995174478564804,0.38995174478564804,soft_score=0.39 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744028708_chunk_1.flac,tamil,1.892,0.0,0.5238095238095238,25.265962600708008,-24.57750129699707,0.06766002102087909,0.2674553692340851,5.87919282913208,0.48539362644554207,0.48539362644554207,soft_score=0.4854 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744041240_chunk_1.flac,tamil,0.822,0.0,0.48148148148148145,21.898630142211914,-18.59773826599121,0.010097050869847917,0.12332792580127716,8.027780532836914,0.46142381903118224,0.46142381903118224,soft_score=0.4614 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744065644_chunk_1.flac,tamil,0.617,0.0,0.55,17.80565071105957,-42.26709747314453,0.006208493377742037,0.08455114811658859,9.049964904785156,0.46123406665053424,0.46123406665053424,soft_score=0.4612 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744065431_chunk_1.flac,tamil,3.196,0.0,0.5471698113207547,22.508277893066406,-45.525390625,0.022707903048338345,0.08583134412765503,7.393685817718506,0.49457882541061415,0.49457882541061415,soft_score=0.4946 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744072130_chunk_1.flac,tamil,0.64,0.0,0.5714285714285714,22.367095947265625,-29.383211135864258,0.041157179509297245,0.18093249201774597,11.552595138549805,0.4983792069874754,0.4983792069874754,soft_score=0.4984 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744095708_chunk_1.flac,tamil,0.762,0.0,0.44,21.706315994262695,-12.34434986114502,0.0029763734637200476,0.08083507418632507,9.78772258758545,0.44378417250304947,0.44378417250304947,soft_score=0.4438 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744095120_chunk_3.flac,tamil,4.857,0.0,0.6459627329192547,10.660701751708984,-31.8883113861084,0.03799005001768734,0.1510976403951645,10.613144874572754,0.4564046854598748,0.4564046854598748,soft_score=0.4564 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744098038_chunk_1.flac,tamil,7.518,0.0,0.44,27.147541046142578,-47.39665222167969,0.018136883929995542,0.09384133666753769,9.1830472946167,0.46114962826158656,0.46114962826158656,soft_score=0.4611 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744122564_chunk_1.flac,tamil,1.341,0.0,0.45454545454545453,21.114212036132812,-34.911048889160156,0.003114565830172959,0.04483772814273834,7.503942489624023,0.4413227596700639,0.4413227596700639,soft_score=0.4413 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744122628_chunk_1.flac,tamil,1.102,0.0,0.3333333333333333,32.06016540527344,-26.523706436157227,0.08853410357675773,0.154198557138443,21.58933448791504,0.41993337925593427,0.41993337925593427,soft_score=0.4199 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744096538_chunk_1.flac,tamil,25.938,0.0,0.4664351851851852,26.438037872314453,-29.2244930267334,0.01651241103902911,0.09244399517774582,8.546783447265625,0.48468754484803367,0.48468754484803367,soft_score=0.4847 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744124273_chunk_1.flac,tamil,1.623,0.0,0.3148148148148148,21.359052658081055,-8.069880485534668,0.001583336891341082,0.03622516244649887,8.861666679382324,0.3747982580460144,0.3747982580460144,soft_score=0.3748 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744125624_chunk_1.flac,tamil,4.652,0.0,0.49032258064516127,14.863676071166992,-15.276932716369629,0.05813711941852765,0.2409522533416748,8.938636779785156,0.39071805516024155,0.39071805516024155,soft_score=0.3907 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744129276_chunk_1.flac,tamil,8.127,0.0,0.4185185185185185,29.98464584350586,-29.838850021362305,0.025729469963778454,0.11583933234214783,7.747554302215576,0.47916766747869516,0.47916766747869516,soft_score=0.4792 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744135297_chunk_2.flac,tamil,6.591,0.0,0.5296803652968036,17.777847290039062,-40.808143615722656,0.0012724516205149044,0.07255412638187408,10.1198091506958,0.4505993000011059,0.4505993000011059,soft_score=0.4506 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744135297_chunk_1.flac,tamil,8.702,0.0,0.4482758620689655,20.713172912597656,-25.158367156982422,0.0010790895635914147,0.07032611221075058,13.801198959350586,0.43032002267911923,0.43032002267911923,soft_score=0.4303 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744135272_chunk_1.flac,tamil,10.473,0.0,0.37822349570200575,26.488929748535156,-30.357263565063477,0.01639247791084176,0.10618768632411957,8.683512687683105,0.42779961632807234,0.42779961632807234,soft_score=0.4278 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744135297_chunk_7.flac,tamil,7.552,0.0,0.44621513944223107,23.923812866210938,-24.783430099487305,0.001588691884114048,0.06779978424310684,9.726190567016602,0.45913787269419537,0.45913787269419537,soft_score=0.4591 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744135297_chunk_5.flac,tamil,14.849,0.0,0.5222672064777328,21.86870574951172,-44.46420669555664,0.0018227160750666526,0.07021629810333252,11.829225540161133,0.4743686599995349,0.4743686599995349,soft_score=0.4744 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744136330_chunk_1.flac,tamil,12.301,0.0,0.348780487804878,13.281688690185547,-22.632293701171875,0.022208325178549565,0.09233922511339188,10.019737243652344,0.3111473875724793,0.3111473875724793,soft_score=0.3111 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744141955_chunk_1.flac,tamil,0.541,0.0,0.3888888888888889,23.301006317138672,-34.90546417236328,0.018191476252849476,0.13372768461704254,6.728854179382324,0.4039447493593929,0.4039447493593929,soft_score=0.4039 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744142124_chunk_3.flac,tamil,0.675,0.0,0.45454545454545453,29.233854293823242,-47.08269119262695,0.05213443816213579,0.1795406937599182,5.64957332611084,0.4744130130620565,0.4744130130620565,soft_score=0.4744 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744135594_chunk_1.flac,tamil,19.031,0.0,0.4353312302839117,16.08184242248535,-34.800968170166016,0.012475179998818425,0.06658687442541122,16.2197322845459,0.37681350139894476,0.37681350139894476,soft_score=0.3768 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744144950_chunk_1.flac,tamil,1.023,0.0,0.6470588235294118,9.834460258483887,-22.602134704589844,0.01850694008175265,0.15381309390068054,6.281404495239258,0.46225170476823174,0.46225170476823174,soft_score=0.4623 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744146255_chunk_1.flac,tamil,13.077,0.0,0.5218390804597701,22.89344596862793,-41.3341178894043,0.036525656604068396,0.13115446269512177,31.181474685668945,0.451882998567107,0.451882998567107,soft_score=0.4519 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744147952_chunk_1.flac,tamil,0.903,0.0,0.5,19.03388023376465,-22.369789123535156,0.006014480330516934,0.044676415622234344,8.828742980957031,0.45952598450844184,0.45952598450844184,soft_score=0.4595 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744149719_chunk_1.flac,tamil,0.992,0.0,0.5757575757575758,18.970561981201172,-40.647003173828125,0.012161427797536456,0.2906307578086853,8.26785659790039,0.4556643365152607,0.4556643365152607,soft_score=0.4557 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744162607_chunk_2.flac,tamil,7.936,0.0,0.42045454545454547,10.522014617919922,-16.6208438873291,0.0065178613791396734,0.0645086020231247,8.079276084899902,0.3450415799272935,0.3450415799272935,soft_score=0.345 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744162607_chunk_1.flac,tamil,18.304,0.0,0.36065573770491804,11.271767616271973,-30.232784271240234,0.005732857176587458,0.05936548113822937,6.154570579528809,0.30812973364994256,0.30812973364994256,soft_score=0.3081 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744180774_chunk_11.flac,tamil,0.35,0.0,0.5454545454545454,12.74152660369873,-8.272930145263672,0.040719518496267045,0.21199466288089752,8.532854080200195,0.4188075339971765,0.4188075339971765,soft_score=0.4188 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744190710_chunk_1.flac,tamil,1.575,0.0,0.4230769230769231,31.662738800048828,-52.2908935546875,0.010362486835635476,0.07184439152479172,50.0,0.4446190130240798,0.4446190130240798,soft_score=0.4446 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744223509_chunk_1.flac,tamil,4.551,0.0,0.36423841059602646,22.115901947021484,-39.47102355957031,0.013401256471302869,0.07205961644649506,8.809940338134766,0.3842621104109898,0.3842621104109898,soft_score=0.3843 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744231877_chunk_1.flac,tamil,1.539,0.0,0.43137254901960786,22.010915756225586,-25.878345489501953,0.030749767367807202,0.07736705988645554,10.450640678405762,0.42971255126078617,0.42971255126078617,soft_score=0.4297 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744233682_chunk_1.flac,tamil,0.775,0.0,0.44,22.443035125732422,-2.0500004291534424,0.027712765347103888,0.09377869963645935,29.92148780822754,0.4313860586793124,0.4313860586793124,soft_score=0.4314 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744236683_chunk_1.flac,tamil,0.834,0.0,0.6666666666666666,15.93227481842041,-42.46729278564453,0.04502535011752553,0.20227326452732086,7.686100482940674,0.4982586104312345,0.4982586104312345,soft_score=0.4983 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744239935_chunk_1.flac,tamil,1.079,0.0,0.34285714285714286,29.925764083862305,-43.059696197509766,0.01015286989762568,0.08135998249053955,17.587316513061523,0.41986789342443237,0.41986789342443237,soft_score=0.4199 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744239601_chunk_1.flac,tamil,3.637,0.0,0.4462809917355372,22.622501373291016,-20.229673385620117,0.018587488533797488,0.0970858708024025,6.030924320220947,0.4498731434419338,0.4498731434419338,soft_score=0.4499 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744239994_chunk_18.flac,tamil,4.958,0.0,0.5818181818181818,18.400197982788086,-34.6757698059082,0.011371489892724712,0.06968432664871216,9.123913764953613,0.492261878982915,0.492261878982915,soft_score=0.4923 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744242123_chunk_18.flac,tamil,5.255,0.0,0.5028571428571429,18.598974227905273,-18.0922908782959,0.021798668177006972,0.09784074127674103,5.487286567687988,0.45463452483862987,0.45463452483862987,soft_score=0.4546 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744242123_chunk_19.flac,tamil,8.818,0.0,0.4197952218430034,21.875106811523438,-30.196151733398438,0.046650907251522634,0.07819903641939163,9.987482070922852,0.4178070654989898,0.4178070654989898,soft_score=0.4178 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744242123_chunk_12.flac,tamil,15.233,0.0,0.6252465483234714,21.06835174560547,-46.16379165649414,0.027436893285051243,0.07946988940238953,40.819793701171875,0.4967268519966778,0.4967268519966778,soft_score=0.4967 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744252247_chunk_5.flac,tamil,7.073,0.0,0.6638297872340425,12.764557838439941,-24.837682723999023,0.004829062475379927,0.056456275284290314,35.11789321899414,0.4803463023159585,0.4803463023159585,soft_score=0.4803 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744252247_chunk_7.flac,tamil,10.624,0.0,0.6497175141242938,13.39046859741211,-23.96221160888672,0.008458754312173003,0.06095561757683754,16.754405975341797,0.4952748226521953,0.4952748226521953,soft_score=0.4953 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744254975_chunk_1.flac,tamil,0.645,0.0,0.6190476190476191,16.482322692871094,-17.92721939086914,0.05341210410965131,0.14275772869586945,11.332717895507812,0.49405701027716437,0.49405701027716437,soft_score=0.4941 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744266275_chunk_1.flac,tamil,0.611,0.0,0.65,9.717500686645508,-11.273172378540039,0.008916543295666272,0.17348644137382507,4.520726680755615,0.47005854226812144,0.47005854226812144,soft_score=0.4701 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744268895_chunk_1.flac,tamil,4.863,0.0,0.5123456790123457,19.74400520324707,-24.353424072265625,0.01881138187959615,0.1012783870100975,8.531685829162598,0.4619326884302263,0.4619326884302263,soft_score=0.4619 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744283814_chunk_1.flac,tamil,1.948,0.0,0.5,18.13115692138672,-36.36064910888672,0.0020609444611738807,0.05369258671998978,8.7553129196167,0.4422963933099925,0.4422963933099925,soft_score=0.4423 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744288916_chunk_14.flac,tamil,5.249,0.0,0.5747126436781609,14.742179870605469,-24.682449340820312,0.01457897142895381,0.11823603510856628,6.507483005523682,0.4605677902482515,0.4605677902482515,soft_score=0.4606 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744288916_chunk_8.flac,tamil,6.208,0.0,0.6747572815533981,10.26803970336914,-27.386865615844727,0.00552903311967249,0.08952713012695312,6.035036563873291,0.49084325051289374,0.49084325051289374,soft_score=0.4908 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744288916_chunk_7.flac,tamil,7.198,0.0,0.6401673640167364,13.414140701293945,-61.41275405883789,0.003562915578393379,0.07985168695449829,5.570244312286377,0.4742639761319869,0.4742639761319869,soft_score=0.4743 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744296559_chunk_1.flac,tamil,3.52,0.0,0.5470085470085471,12.55569839477539,-25.486568450927734,0.008059153583131744,0.0612030066549778,5.459868431091309,0.43625367451570574,0.43625367451570574,soft_score=0.4363 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744296559_chunk_8.flac,tamil,12.734,0.0,0.589622641509434,12.953120231628418,-25.71111297607422,0.0033131955405663787,0.045229844748973846,5.076597213745117,0.4687082118528147,0.4687082118528147,soft_score=0.4687 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744300521_chunk_13.flac,tamil,3.999,0.0,0.48120300751879697,26.202739715576172,-42.74309539794922,0.023526162274957123,0.08580689877271652,9.776257514953613,0.4823133563820575,0.4823133563820575,soft_score=0.4823 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744300521_chunk_38.flac,tamil,6.695,0.0,0.49327354260089684,22.08405303955078,-38.9931640625,0.028059912465495898,0.10014324635267258,12.986363410949707,0.45387223331403853,0.45387223331403853,soft_score=0.4539 < threshold=0.5
data\audios\tamil\train-00000-of-00078\3096224744312992_chunk_1.flac,tamil,7.387,0.0,0.532520325203252,18.93654441833496,-41.085121154785156,0.03376181893216984,0.10588201135396957,9.175191879272461,0.45453225079544696,0.45453225079544696,soft_score=0.4545 < threshold=0.5
